0.917362548341196,0.074424386722221,0.004087119690788,0.001405093921526,0.001469467174880,0.000742304662645,0.000509079486744
0.316800703601395,0.554374559853984,0.121697547239007,0.002850779310789,0.002124235981542,0.001315626192644,0.000836547820639
0.220459017655627,0.655388202463957,0.114724984383417,0.003871355634766,0.002814818074509,0.002218847488844,0.000522774298880
0.056575890292601,0.297024327662556,0.622459663263338,0.016730213305779,0.005725163641665,0.000673034757281,0.000811707076780
0.018968231664589,0.154111208466553,0.792198123728318,0.028524319747677,0.004096577628818,0.001105842618088,0.000995696145958
0.050906597743513,0.070008759649020,0.729760046130769,0.145227735410319,0.002511857812045,0.001103539191503,0.000481464062831
0.013900113548391,0.045126189467920,0.322452941111247,0.608052264912477,0.006078851105967,0.002222038854569,0.002167600999429
0.006910308141257,0.005287617265724,0.182488982810596,0.783959827980425,0.016659757391204,0.002124651394699,0.002568855016095
0.026177972194993,0.043624583817793,0.090337900077546,0.757702148417366,0.073341996899910,0.006660750319154,0.002154648273238
0.007596317852330,0.012695931852455,0.076081681103792,0.657545752494329,0.239459140465900,0.005172087233356,0.001449088997838
0.003736941900105,0.011849212405423,0.049616462999387,0.330083088426123,0.575450709559919,0.024883721509034,0.004379863200009
0.005531441221934,0.008748376401994,0.058264758222264,0.192618291478177,0.658704355258124,0.065462818175614,0.010669959241893
0.004158651473965,0.013115869628916,0.027988181719351,0.116956206419753,0.648638515172063,0.181750835543873,0.007391740042078
0.006040352855111,0.009196905241506,0.029611319978970,0.053781742082168,0.600617513290272,0.293553765222085,0.007198401329888
0.000237067733385,0.004211967429033,0.021017863339293,0.046667530508957,0.220751908139965,0.690741816069331,0.016371846780037
0.000914302837767,0.008208018302314,0.012170770504928,0.042176484551625,0.139475437311503,0.754700903342124,0.042354083149739
0.000741142420829,0.003288105196562,0.008784691606607,0.038010261820372,0.121852737643709,0.645245417288291,0.182077644023630
0.000517890804689,0.001792326116010,0.008363784784477,0.007177650213388,0.028025733145282,0.239907568188870,0.714215046747284
0.000383544896124,0.001932286191206,0.004097914317881,0.013627651861248,0.031271240746571,0.062365994470990,0.886321367515980
