0.965998043874395	0.033062393912000	0.000765984845620	0.000111094348541	0.000049015144911	0.000010445671899	0.000003022202634
0.180587585987899	0.749068022071807	0.069371898568106	0.000685565798832	0.000215512317140	0.000056310014200	0.000015105242017
0.116582426569902	0.821523615064446	0.060668496166963	0.000863678446340	0.000264925116550	0.000088101650682	0.000008756985117
0.013145473755519	0.163588615526199	0.812621818440257	0.009214303938295	0.001330248415152	0.000065972984114	0.000033566940464
0.003864985547032	0.074434018296621	0.906958171758145	0.013776932639251	0.000834722688317	0.000095060072776	0.000036108997859
0.010913786664133	0.035577053810715	0.879050630053943	0.073801835418942	0.000538513306849	0.000099809743428	0.000018371001989
0.001380016310544	0.010619663208279	0.179872443156005	0.803998820104995	0.003390937593075	0.000522918166800	0.000215201460301
0.000596384301834	0.001081695471424	0.088490746697961	0.901096344924230	0.008078484238605	0.000434642992581	0.000221701373364
0.002346014030654	0.009267062875895	0.045488017957149	0.904360845490187	0.036930037881471	0.001414926782249	0.000193094982395
0.000717872919734	0.002843971465150	0.040397729982825	0.827597268081941	0.127147633413409	0.001158581243021	0.000136942893920
0.000160871670951	0.001209118654146	0.012001110879963	0.189249669906641	0.782053017874707	0.014266820224228	0.001059390789364
0.000224439126291	0.000841402770697	0.013283075336536	0.104089380396033	0.843753605721545	0.035375582093406	0.002432514555491
0.000168438995889	0.001259225239664	0.006369380936136	0.063090217065033	0.829387892489284	0.098042677829857	0.001682167444137
0.000253565701803	0.000915137014076	0.006984227649516	0.030068495255136	0.795959610054076	0.164121124660150	0.001697839665244
0.000003956105973	0.000166608319208	0.001970681559257	0.010371914276757	0.116295999263699	0.862565862792606	0.008624977682500
0.000014543756269	0.000309486027218	0.001087769839798	0.008935225712462	0.070040476368981	0.898343519203606	0.021268979091665
0.000012681393196	0.000133360498426	0.000844547802333	0.008661932343295	0.065821144081598	0.826173526442724	0.098352807438430
0.000003555235104	0.000029165093175	0.000322600765957	0.000656237501551	0.006073680565027	0.123240974328997	0.869673786510188
0.000002351930775	0.000028086394201	0.000141189896607	0.001112955978503	0.006053663538366	0.028617864821158	0.964043887440390
