0.985619137711061,0.014231509486337,0.000139097920859,0.000008510914305,0.000001584157407,0.000000142425651,0.000000017384380
0.089141179025640,0.876451620871246,0.034243177878365,0.000142765547495,0.000018933467483,0.000002087024218,0.000000236185553
0.054862716850706,0.916390296025214,0.028550087906864,0.000171466819260,0.000022188857154,0.000003113003693,0.000000130537110
0.002634385305370,0.077709182374359,0.915006019440185,0.004377052907322,0.000266585057530,0.000005577672000,0.000001197243234
0.000727906976174,0.033228878372951,0.959726938666821,0.006150306398852,0.000157206401060,0.000007552834006,0.000001210350136
0.002094837432392,0.016186802057604,0.948028022314778,0.033578263893636,0.000103364475387,0.000008082237250,0.000000627588952
0.000117292526540,0.002139503865593,0.085898024341241,0.910102197055246,0.001619341099720,0.000105350369152,0.000018290742509
0.000047527976069,0.000204335741768,0.039623551277839,0.956407503964394,0.003617307418234,0.000082105454483,0.000017668167213
0.000187149877853,0.001752335512378,0.020388645570262,0.960836126019302,0.016552786581533,0.000267552565592,0.000015403873079
0.000059953108372,0.000562996348904,0.018956297490579,0.920516996651357,0.059662965350587,0.000229354273671,0.000011436776530
0.000005855039478,0.000104312267526,0.002454167060524,0.091734778146810,0.898568707767328,0.006915539608474,0.000216640109860
0.000007851733652,0.000069772958333,0.002610946933467,0.048497800470605,0.931853135044117,0.016482353102401,0.000478139757425
0.000005935633030,0.000105182630761,0.001261113115670,0.029609771106902,0.922671124964427,0.046013809815512,0.000333062733698
0.000009132447785,0.000078126617166,0.001413342748977,0.014423046814231,0.905008292666101,0.078724480360329,0.000343578345411
0.000000057635689,0.000005753557589,0.000161314142461,0.002012477898924,0.053487609113706,0.940365932060581,0.003966855591051
0.000000207080725,0.000010445286210,0.000087022693509,0.001694405083592,0.031483065948011,0.957164486730235,0.009560367177718
0.000000188917523,0.000004709216906,0.000070690642741,0.001718575797213,0.030955337307856,0.920995690913912,0.046254807203851
0.000000021720019,0.000000422348988,0.000011073621979,0.000053395118489,0.001171409297002,0.056341454219397,0.942422223674126
0.000000013567723,0.000000384056075,0.000004576342097,0.000085508454766,0.001102466903604,0.012353804353344,0.986453246322391
